-2.8244274809160306, -0.0916030534351145, -1.3587786259541985, 1653649819.479937
-3.0839694656488548, 0.6106870229007634, -1.1755725190839694, 1653649819.4875197
-3.145038167938931, -0.030534351145038167, -1.2213740458015268, 1653649819.4950957
-2.595419847328244, 0.4580152671755725, -0.9465648854961832, 1653649819.5026631
-2.854961832061069, 0.22900763358778625, -1.083969465648855, 1653649819.51023
-2.687022900763359, 0.5038167938931297, -1.1908396946564885, 1653649819.517794
-2.885496183206107, 0.04580152671755725, -1.1755725190839694, 1653649819.5253572
-2.763358778625954, 0.4122137404580153, -1.251908396946565, 1653649819.532921
-2.6412213740458017, 0.33587786259541985, -1.099236641221374, 1653649819.5405161
-2.6106870229007635, 0.4732824427480916, -1.099236641221374, 1653649819.54808
-3.0076335877862594, 0.183206106870229, -1.1297709923664123, 1653649819.5556417
-2.6564885496183206, 0.12213740458015267, -1.1908396946564885, 1653649819.563205
-2.6717557251908395, 0.3053435114503817, -1.2061068702290076, 1653649819.5707676
-2.854961832061069, 0.1984732824427481, -1.1450381679389312, 1653649819.5783288
-2.931297709923664, 0.15267175572519084, -1.2061068702290076, 1653649819.585889
-3.0229007633587788, 0.21374045801526717, -1.2061068702290076, 1653649819.5934508
-2.6106870229007635, 0.549618320610687, -1.1755725190839694, 1653649819.6010122
-2.549618320610687, 0.32061068702290074, -1.0076335877862594, 1653649819.608572
-2.9160305343511452, 0.42748091603053434, -1.1603053435114503, 1653649819.616132
-2.885496183206107, 0.10687022900763359, -1.1145038167938932, 1653649819.623693
-2.687022900763359, 0.48854961832061067, -1.1603053435114503, 1653649819.631254
-2.6717557251908395, 0.366412213740458, -1.0381679389312977, 1653649819.6389136
-2.7938931297709924, 0.3053435114503817, -1.297709923664122, 1653649819.6462142
-2.854961832061069, 0.13740458015267176, -1.1145038167938932, 1653649819.6529272
-2.7022900763358777, 0.3511450381679389, -1.099236641221374, 1653649819.659641
-2.6564885496183206, 0.42748091603053434, -1.0687022900763359, 1653649819.666347
-2.7480916030534353, 0.04580152671755725, -1.1145038167938932, 1653649819.6730585
-2.946564885496183, 0.44274809160305345, -1.0229007633587786, 1653649819.6797898
-2.732824427480916, 0.44274809160305345, -1.0534351145038168, 1653649819.686499
-2.717557251908397, 0.2748091603053435, -1.1755725190839694, 1653649819.6932082
-2.6259541984732824, 0.5343511450381679, -1.1603053435114503, 1653649819.6999178
-2.8702290076335877, 0.4732824427480916, -1.1450381679389312, 1653649819.7066264
-2.854961832061069, 0.1984732824427481, -1.1908396946564885, 1653649819.713335
-2.7938931297709924, 0.5648854961832062, -1.099236641221374, 1653649819.7200446
-2.6412213740458017, 0.32061068702290074, -1.1450381679389312, 1653649819.7267537
-2.8244274809160306, 0.2595419847328244, -0.9923664122137404, 1653649819.7334616
-2.854961832061069, 0.366412213740458, -1.1145038167938932, 1653649819.7401936
-3.053435114503817, 0.3969465648854962, -1.0687022900763359, 1653649819.7469018
-2.854961832061069, 0.24427480916030533, -1.1145038167938932, 1653649819.7536094
-2.763358778625954, 0.2748091603053435, -1.0381679389312977, 1653649819.7603188
-2.7022900763358777, 0.44274809160305345, -1.2061068702290076, 1653649819.76703
-2.8702290076335877, 0.21374045801526717, -1.1603053435114503, 1653649819.7737393
-2.8396946564885495, 0.0, -1.1450381679389312, 1653649819.7804446
-2.8244274809160306, 0.4732824427480916, -0.9312977099236641, 1653649819.787154
-2.732824427480916, 0.42748091603053434, -1.1297709923664123, 1653649819.793864
-2.900763358778626, 0.21374045801526717, -1.0076335877862594, 1653649819.8005717
-2.8091603053435112, 0.366412213740458, -1.2671755725190839, 1653649819.80728
-2.900763358778626, 0.3511450381679389, -1.1450381679389312, 1653649819.813986
-2.854961832061069, 0.2900763358778626, -0.9923664122137404, 1653649819.8207269
-3.068702290076336, 0.32061068702290074, -1.0534351145038168, 1653649819.827438
-2.8396946564885495, 0.24427480916030533, -1.083969465648855, 1653649819.834145
-2.9160305343511452, 0.2748091603053435, -0.916030534351145, 1653649819.8409095
-2.6564885496183206, 0.32061068702290074, -1.2671755725190839, 1653649819.8476198
-2.732824427480916, 0.21374045801526717, -0.9770992366412213, 1653649819.85433
-2.687022900763359, 0.07633587786259542, -0.916030534351145, 1653649819.8610373
-2.7938931297709924, 0.5038167938931297, -1.0534351145038168, 1653649819.8677456
-2.8702290076335877, 0.15267175572519084, -1.0687022900763359, 1653649819.874455
